1ZQA99waXc6BQEzHszMAvDNqKT_Ktg3sb	6/21//26 PART 1  NPU TROUBLESHOOT WITH GEMINI	12401	text/plain	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (a)/ADB BUILD CONVERSION. NOTEBOOK TXT FILES VOLUME 2 (Parts 1>4)/6-21-26 PART 1  NPU TROUBLESHOOT WITH GEMINI
1x1sgA5KaxkW7AuiPJ20v1-ZIuuQER5vp	6/21 PART 3 Verbatim Comprehensive.txt	46332	text/plain	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (a)/ADB BUILD CONVERSION. NOTEBOOK TXT FILES VOLUME 2 (Parts 1>4)/6-21 PART 3 Verbatim Comprehensive.txt
15BlzAj8u-DH99hB2_Hu1aL8vheDiOh4U	6/21 PART 2 Verbatim.txt	26416	text/plain	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (a)/ADB BUILD CONVERSION. NOTEBOOK TXT FILES VOLUME 2 (Parts 1>4)/6-21 PART 2 Verbatim.txt
14y9-LuiG4OjD6h228ZOwj9XMk58DuFIR	6/21 PART 4 Verbatim.txt	20169	text/plain	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (a)/ADB BUILD CONVERSION. NOTEBOOK TXT FILES VOLUME 2 (Parts 1>4)/6-21 PART 4 Verbatim.txt
17JEdWIp6TY0xrGUx0xJVYd7VFzpY3du_aU3_JRTItEY	PART 1 Verbatim Transcript: Gemma 12B/ONNX NPU Deployment Discussion (Part 1)	15372	application/vnd.google-apps.document	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (a)/ADB BUILD CONVERSION. NOTEBOOK TXT FILES VOLUME 2 (Parts 1>4)/ADB BUILD. Duplicate and PDF/PART 1 Verbatim Transcript- Gemma 12B-ONNX NPU Deployment Discussion (Part 1)
1mA20VK6djLzZvKl_Ae-DfwTXjP-bco8pXl4ER2EmQmU	TRANSCRIPT PART	11243	application/vnd.google-apps.document	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (a)/ADB BUILD CONVERSION. NOTEBOOK TXT FILES VOLUME 2 (Parts 1>4)/ADB BUILD. Duplicate and PDF/TRANSCRIPT PART
1Zku1FnYS3OCh4cVid-ff6ccIZhAQ4XD5o1x2nL0nfeM	TRANSCRIPT PART 2	11243	application/vnd.google-apps.document	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (a)/ADB BUILD CONVERSION. NOTEBOOK TXT FILES VOLUME 2 (Parts 1>4)/ADB BUILD. Duplicate and PDF/TRANSCRIPT PART 2
1tGL41VD7ISaPIPouSxv6ByrN-PAozHtpHaG9jcAC2b4	TRANSCRPT PART 4	16868	application/vnd.google-apps.document	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (a)/ADB BUILD CONVERSION. NOTEBOOK TXT FILES VOLUME 2 (Parts 1>4)/ADB BUILD. Duplicate and PDF/TRANSCRPT PART 4
1THfJGQBqkYDUjkhGMxa2a9vi4fQX8uto	2026-06-15.xml	316	application/xml	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Tasker/data/backups/MU/TH/UR/6000/2026-06-15.xml
1pFBmBmt-DbRwAqvR2iNWjmpmzS28SRxC	tokenizer.json.txt	3761754	text/plain	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/Edge model/tokenizer.json.txt
1aFClHRPS_2L8CVvHJhES_r5O8ekXroLZ	tokenizer_config.json.txt	135735	text/plain	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/Edge model/tokenizer_config.json.txt
1PLRARfslvs4hA-Hf-aDIADq_mjFv2NeU	special_tokens_map.json.txt	3	text/plain	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/Edge model/special_tokens_map.json.txt
1gzSZVKo1RHoMZrreyevRx5jCPUKWoCWY	preprocessor_config.json.txt	128	text/plain	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/Edge model/preprocessor_config.json.txt
1zVLaynSCKgASYjzklQVLQbdpDe33hpnw	generation_config.json.txt	147	text/plain	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/Edge model/generation_config.json.txt
1xpdPyfjhOWsgI8mWXGPUSEa_fhbX26J2	config.json.txt	922	text/plain	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/Edge model/config.json.txt
1mm_8T65aiR-hYZ7yEwsgTpVlcIsXrkUy	README.md.txt	3023	text/plain	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/Edge model/README.md.txt
10o1BjDx7DylFYzmCUmOTvh6zoCvif-yl	downloadfile.txt	1519	text/plain	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/Edge model/downloadfile.txt
1Ou0IlK4oKqNoR4izEIADQKXz-Lpj20H-	Gradles edge scaffold pythons vrams.pdf	448271	application/pdf	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/Edge model/Gradles edge scaffold pythons vrams.pdf
17To9P0f3nwSb5AkX44sxtZwrskvFkGW0	weights-6-8 (1).nexa	5621404	application/octet-stream	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/0M NI.NEURAL/weights-6-8 (1).nexa
1QNq31OyMCj2PFCNhnhireaSc6wBBwcp9	weights-3-8 (1).nexa	4568596	application/octet-stream	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/0M NI.NEURAL/weights-3-8 (1).nexa
1ppR2RVRAXaL9zBTK9ftSzYEMhXszFAlW	weights-5-8 (1).nexa	14281108	application/octet-stream	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/0M NI.NEURAL/weights-5-8 (1).nexa
1A7VT4AKirh0T-3GpCoUKDM-2hxZlrH6Y	attachments-2-3 (1).nexa	576	application/octet-stream	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/0M NI.NEURAL/attachments-2-3 (1).nexa
1OLnb16DFJnKEcQqOsJetV13WDIrRj2ET	gitattributes (1).txt	1994	text/plain	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/0M NI.NEURAL/gitattributes (1).txt
1HNmepG1l7bf6UNkf1DSLrwTuQUaRWtw5	nexa (1).manifest	81	application/octet-stream	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/0M NI.NEURAL/nexa (1).manifest
1Nkb0TfRGGyfpxPL1Lft8dg00OUz576rE	attachments-3-3 (1).nexa	576	application/octet-stream	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/0M NI.NEURAL/attachments-3-3 (1).nexa
1ElH7GYFnhVhH3-iOqyezm0O5Q9vOsN6q	attachments-1-3 (1).nexa	575	application/octet-stream	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Outdated run times (b)/Open Weights/0M NI.NEURAL/attachments-1-3 (1).nexa
1mz3tQt7it_1OpIq43QlMm3fENXXdy9O3	Copy of Research document 2509.23324v1.pdf	1146007	application/pdf	#zNOVUS-AGENTI_OMNI-CLAW_Archives/Research tools/Copy of Research document 2509.23324v1.pdf
1bkIG5HVChMcHGxb1DjW3vC19jo1ZkrWI	SocketSweep_1.1.0_amd64.deb	10596888	application/x-debian-package	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/PROOFS/SocketSweep_1.1.0_amd64.deb
17lXSCO9bAXR1Me4LbvATkYyqnqQ-3n_4	Off Grid AI	435530	application/pdf	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/PROOFS/Off Grid AI
1Ul5bkCfY6_ixaJ-GeLPyFzmtIUFv0FKu	overlayd-ai-technical-guide.jsonl	8941	application/octet-stream	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/PROOFS/overlayd-ai-technical-guide.jsonl
1QbUdS1_25ukg-Wyt_qdgywFnBtRPerOh	overlayd-ai-technical-guide.md	9926	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/PROOFS/overlayd-ai-technical-guide.md
1YkFzX34f9Lfw8Zb1Q0y-t8KlaHlKpKIS	socketsweep-readme.jsonl	6107	application/octet-stream	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/PROOFS/socketsweep-readme.jsonl
1OEX4sSDvyirJGigNTBnp2phjqANgWwAd	socketsweep-readme.md	5531	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/PROOFS/socketsweep-readme.md
1gsStSUMb3SkL0Tu-6aKppQKNy5M7lAQJ	SOCKETSWEEP_README(Markor).pdf	477159	application/pdf	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/PROOFS/EXTRAS/SOCKETSWEEP_README(Markor).pdf
1Z2wunAkup9e0KsIj4FVNz0a-6nSWBQgueu1wXlP490E	July 3rd Horizons APK	10768	application/vnd.google-apps.document	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/GEMINI.QUERY/July 3rd Horizons APK
1wMLJc_-O1-gPsHbcmsvuTE6fKYNHsWZ50XWMwhrKZ78	QWEN 3.5 9B COMPILATION AND QUANTIZATION 	10892	application/vnd.google-apps.document	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/GEMINI.QUERY/QWEN 3.5 9B COMPILATION AND QUANTIZATION
1aT8S8Yjl4HnwGD10PWWTISNnh_HSijbc4Lyzn-_kgHg	A 7/04/26  QWEN 3.5 9B Q4_0	11474	application/vnd.google-apps.document	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/GEMINI.QUERY/A 7-04-26  QWEN 3.5 9B Q4_0
1rYvEi3nBqDWMqm1xTap6mnN6_KS3EmWLdUeGeSPW6b8	READ ME	1024	application/vnd.google-apps.document	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/##Read me/READ ME
1SdGAVXJX925P1v5GevNOdq0mS4xEsTJe	Snapdragon NPU LLM	201609	application/pdf	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/Research.NPU/Snapdragon NPU LLM
1r58JnQo1TupGlvSK_TtV9-Km_i5fZsLP	Scaling.LLM.Test-Time_Compute_Mobile_NPU.pdf	1146007	application/pdf	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/Research.NPU/Scaling.LLM.Test-Time_Compute_Mobile_NPU.pdf
1hkatZzLNqtl_fhalnhdHCtXa6pJAdbSt	Utilizing Qualcomm NPUs for Mobile AI Development with LiteRT  _  Google AI Edge  _  Google for Developers.mht	1688664	multipart/related	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/Research.NPU/Utilizing Qualcomm NPUs for Mobile AI Development with LiteRT.mht
15dsaxXtPd41J-yfz-1e7pFa67cL4W1lC	HTP - Qualcomm AI Runtime (QAIRT) SDK.mht	3647908	multipart/related	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/Research.NPU/HTP - Qualcomm AI Runtime (QAIRT) SDK.mht
13FNsgjwJwAcEHEwl3kaQXBRzZEcdRfQz	Utilizing Qualcomm NPUs for Mobile AI Development with LiteRT  _  Google AI Edge  _  Google for Developers (conflict 2026-07-24-20-19-25).mht	1706239	message/rfc822	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/Research.NPU/Utilizing Qualcomm NPUs ... (conflict 2026-07-24-20-19-25).mht
1y5a4AeMu-K5HA2-sRPSaMAUGbISJaHyO	scaling-llm-test-time-compute-npu.md	23743	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/Research.NPU/scaling-llm-test-time-compute-npu.md
1czKsBfmCExMbwpRj_z214MIc8GkaRD46	scaling-llm-test-time-compute-npu-urls.txt	974	text/plain	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/Research.NPU/scaling-llm-test-time-compute-npu-urls.txt
1xkc51Td3hTDTOOCJjAsbrHyFbR1LeGex	scaling-llm-test-time-compute-npu.jsonl	22848	application/octet-stream	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/Research.NPU/scaling-llm-test-time-compute-npu.jsonl
1c9m71BnxMZ-ifJ5uicARvhnMj307SVZT	Convert PyTorch GenAI models for on-device inference  _  Google AI Edge  _  Google for Developers.mht	1723598	multipart/related	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/GOOGLE.DEV_DOCS-GENERAL/Convert PyTorch GenAI models for on-device inference.mht
1KnmF6LvfBWGO62NWp81ytIYOWSPF54J1	Auto.Build_Android.Using.Github Action_Google.Dev.pdf	5545150	application/pdf	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/GOOGLE.DEV_DOCS-GENERAL/Automated build w GitHub/Auto.Build_Android.Using.Github Action_Google.Dev.pdf
18aWa9-CLiQ9wiBmr601I1TKl3-7zW36x	Google Dev Library _ What will you build_.mht	7876663	multipart/related	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/GOOGLE.DEV_DOCS-GENERAL/Automated build w GitHub/Google Dev Library _ What will you build_.mht
16Rt98Q1qn_LBF_DxRCkIM1MF4auSLuIO	automated-build-android-app-with-github-action · Actions · GitHub Marketplace (1).mht	10335752	multipart/related	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/GOOGLE.DEV_DOCS-GENERAL/Automated build w GitHub/automated-build-android-app-with-github-action · Actions · GitHub Marketplace (1).mht
1CsXCEiywX3HmEdog05xTSHuKlEcOcU7Q	Welcome to the birth of Novus Agenti - {Omni Claw}.	72721	text/plain	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/OMNI.CLAW_DEFINED/Welcome to the birth of Novus Agenti - {Omni Claw}.
1xBL3v8amrm6cp-hjYfItDnbBODkKxuMC	Omni-claw-knowledge-synthesis-architecture.jsonl	16506	application/jsonl	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/OMNI.CLAW_DEFINED/Omni-claw-knowledge-synthesis-architecture.jsonl
1S8_QUDirFcP7ughN4Ustm59e0NMC5Le5	Omni-claw-knowledge-synthesis-architecture.md	22828	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/OMNI.CLAW_DEFINED/Omni-claw-knowledge-synthesis-architecture.md
1z8PAIWOhIzN6ZgnkYZjW86eMrIVPi53Z	repo-fork-asset-list.jsonl	5522	application/octet-stream	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/OMNI.CLAW_DEFINED/repo-fork-asset-list.jsonl
1U-JqbQc95hZAox02b7VXJcfAhWbLd_NX	repo-fork-asset-list.md	5717	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/OMNI.CLAW_DEFINED/repo-fork-asset-list.md
1oumfBVpZDSUh-Dp3tQ3wLxv7CP7SQou3	omni-claw-blueprint.jsonl	15476	application/octet-stream	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/OMNI.CLAW_DEFINED/omni-claw-blueprint.jsonl
1S8j5aOpdmNXeuwfRMqKQNk1w_mupZS3A	omni-claw-blueprint.md	16174	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/OMNI.CLAW_DEFINED/omni-claw-blueprint.md
1abnXuBoLMDQhCO-7JCD6acKpqW2Vj0Kn	Copy of fraqat-paper.md	45577	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/Fragmented QAT/Copy of fraqat-paper.md
1rfnYYr_ifzxxAX2sdtbh7GZwvo-qCD_l	fraqat-paper.jsonl	20611	application/octet-stream	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/Fragmented QAT/fraqat-paper.jsonl
1yLTCaaH_Jo5d8tlgXJeMe_am6aCeZJwY	fraqat-paper.md	45577	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/Fragmented QAT/fraqat-paper.md
1pzdvRb78KZY4A8ddnJFDJAbCAf_12CAu	SocketSweep_1.1.0_amd64.deb		application/vnd.google-apps.shortcut	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/PROOFS (2)/EXTRAS/SocketSweep_1.1.0_amd64.deb
1mfLkAHKOUsPL_1BZ4T3JyCVuejY7Bhq_	SocketSweep_Read.me		application/vnd.google-apps.shortcut	#CLAUDE_Ai/CLAUDE_junk_drawer/###Primary research and reference documentation/PROOFS (2)/EXTRAS/SocketSweep_Read.me
1qB7uWEokWoh_CwqzfVea0m_LrWrOUgQD	anthropic-prompt-caching-docs.md	10508	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/Prompt Caching/anthropic-prompt-caching-docs.md
1w0kk0GFqROIjzZ6VYPwh1CESGKhA-jVS	Copy of ookLm Planning query .pdf	246082	application/pdf	#CLAUDE_Ai/CLAUDE_junk_drawer/Prompt Caching/Copy of ookLm Planning query .pdf
1iAiNZrfS5T06TCG8FQk3vcPkOegQy61T	Copy of final-memory-layer-p2p-pipeline.md	18068	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/Copy of final-memory-layer-p2p-pipeline.md
1K_PuhBMDONEcgoGtZukbAbpxMA5C12FU	Android Reverse Engineering & API Extraction — Claude Code skil	171946	application/pdf	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/Android Reverse Engineering & API Extraction — Claude Code skil
18HMsjdI9Wz27ppb4vknfCc9EUyocBK90	Copy of final-memory-layer-p2p-pipeline.jsonl	17040	application/jsonl	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/Copy of final-memory-layer-p2p-pipeline.jsonl
1sNJDgZJliboRIqKvIQhS_gtE0fvkpsz-	Copy of claude-skills.jsonl	5502	application/jsonl	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/Copy of claude-skills.jsonl
1RqR7KogjCKgtsKHlkQY2sk13qmLasLte	android-reverse-engineering-skill.md	3921	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/android-reverse-engineering-skill.md
1-Al9GIQLq1IZgKjmShlP5PLWqQ3yDL3B	claude-skills.jsonl	5502	application/octet-stream	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/claude-skills.jsonl
1bX3x95nsH0rko_d__qRozFgRnJxaBwio	claude-skills.md	5982	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/claude-skills.md
1MZMCRWXBtEnGQA4rJN2fZsPqI8xvaFXX	omni-claw-knowledge-synthesis-architecture.jsonl	16506	application/octet-stream	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/omni-claw-knowledge-synthesis-architecture.jsonl
13622ZvsylqWAcBSyu2nQRekrIQY3cxnC	omni-claw-knowledge-synthesis-architecture.md	22828	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/omni-claw-knowledge-synthesis-architecture.md
1QfCqOGrhXQVcDnMHiIVFpPT_92Icf_Zs	final-memory-layer-p2p-urls.txt	5716	text/plain	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/final-memory-layer-p2p-urls.txt
1CN3SZa_R0awX-inTnJccB1knvFC9fVfp	final-memory-layer-p2p-pipeline.jsonl	17040	application/octet-stream	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/final-memory-layer-p2p-pipeline.jsonl
1Eiigqmuh86KhyKqYRYtw-2V1md9zjhGa	final-memory-layer-p2p-pipeline.md	18068	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/final-memory-layer-p2p-pipeline.md
1RWWvz6f8ECbEOIiVWT_MTX7s5BvrubJs	llm-wiki-termux-setup-urls.txt	866	text/plain	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/llm-wiki-termux-setup-urls.txt
1qCaC-cw05mNh3q3gwl3jCZPXhVn2yEKy	llm-wiki-termux-setup-chunks.jsonl	15978	application/octet-stream	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/llm-wiki-termux-setup-chunks.jsonl
1bCddhkh5rS3aSLvE5hACAKN6roWS1jF3	llm-wiki-termux-setup-full-notes.md	24008	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/llm-wiki-termux-setup-full-notes.md
1R92k8xfr08RUgrqmONbDcR5w3VbpfGpT	llm-wiki-termux-setup-SKILL.md	5794	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/llm-wiki-termux-setup-SKILL.md
1zOF0k8o3cogRvXEba7j85SD4_sZQ1QRE	reasoning-bank.jsonl	6902	application/octet-stream	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/reasoning-bank.jsonl
13acdKLt3GN5BNywJ_dYwifunNYQdQTQy	reasoning-bank.md	6538	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/reasoning-bank.md
1k70_HeecqssHFcK9o0Tgi1J9f_sCwTqj	ob1.jsonl	9435	application/octet-stream	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/ob1.jsonl
1P4b1dGjJID4cEsraogcJ8v0IqgVIExLn	ob1.md	10028	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/ob1.md
1J4aGIHOApaaRa3sNfZ58LSJ3Q5s76x9O	openwiki.jsonl	6258	application/octet-stream	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/openwiki.jsonl
1uBTurga2RMlInEoqG3FtAuf7u_FR6wPw	openwiki.md	6267	text/markdown	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/openwiki.md
1c-zZi6I_IRg-9GOwbFiMUanbVmQWOAu1	memory-as-skill (1).skill	5512	application/x-zip	#CLAUDE_Ai/CLAUDE_junk_drawer/MEMORY%SKILLS/memory-as-skill (1).skill
1ilcuQmW_IolPucz8hRv388oXjSNnY7Q3	Automated-build-android-github-actions-urls.txt	1532	text/plain	#CLAUDE_Ai/CLAUDE_junk_drawer/##SECONDARY RESEARCH&REFERENCE DOCUMENTATION/Automated-build-android-github-actions-urls.txt
1QSd9BIMO9wRWlRQVO-18TRvgnisIjUBkzNdBS-OC0P8	Read me	2508	application/vnd.google-apps.document	#CLAUDE_Ai/CLAUDE_junk_drawer/##SECONDARY RESEARCH&REFERENCE DOCUMENTATION/###Read me/Read me
1xYxOk7lz2qs4LTvn6z2ZMug3RsS7ZucFEimJwiw7eVI	mote july 5th genini	7321	application/vnd.google-apps.document	#CLAUDE_Ai/CLAUDE_junk_drawer/##SECONDARY RESEARCH&REFERENCE DOCUMENTATION/#RESEARCH/mote july 5th genini
10zs4LAEGbqqBeHM43WvacnEYA7oHu3fBm79okAiwJPY	ookLm Planning query 	18462	application/vnd.google-apps.document	#CLAUDE_Ai/CLAUDE_junk_drawer/##SECONDARY RESEARCH&REFERENCE DOCUMENTATION/#RESEARCH/ookLm Planning query
1mrFPsAPfwpFs-o6mfMvjBGhalXQuMwV41JSe6tE3TgQ	Genymobile scrcrcpy	3008	application/vnd.google-apps.document	#CLAUDE_Ai/CLAUDE_junk_drawer/##SECONDARY RESEARCH&REFERENCE DOCUMENTATION/##REFERENCE/Genymobile scrcrcpy
1eplLhejhQ5FblNiltvRkkpndG3rSZfmS	Copy of 2510.14823v1.pdf	14679672	application/pdf	#CLAUDE_Ai/CLAUDE_junk_drawer/##SECONDARY RESEARCH&REFERENCE DOCUMENTATION/##REFERENCE/Copy of 2510.14823v1.pdf
