1--JZQjnB7EM4_oRrquhxjPy3TD6iqkCA9J9vrAAenzw	Technical Specification: The Four Rooms & Seven-Tile Modular Architecture	7547	application/vnd.google-apps.document	#HORIZONS-Master/Horizons UI build [copies]/Technical Specification: The Four Rooms & Seven-Tile Modular Architecture
1fMYmP6nvsxN0fK9YVkOldC0iY4ZLf0-d	MASTER-SESSION.md	3874	text/markdown	#HORIZONS-Master/Repo docs [these need organized]/MASTER-SESSION.md
19Z-Vg31J5cXNJP2F7E6j96KY8GIlLpMb	COMPILE-PIPELINE.md	4679	text/markdown	#HORIZONS-Master/Repo docs [these need organized]/COMPILE-PIPELINE.md
1QNjGXaWaboJ_eRVtjbAzXmCOkVjF8aRQ	HOME-REDESIGN-SPEC.md	15669	text/markdown	#HORIZONS-Master/Repo docs [these need organized]/HOME-REDESIGN-SPEC.md
1B-sIGzgXAn042lsnJIpgquNBaBgJJeEKkvMePRwW27U	GLM 5.2=GITHUB CODESPACE 	2333	application/vnd.google-apps.document	#HORIZONS-Master/Repo docs [these need organized]/GLM 5.2=GITHUB CODESPACE 
1vZkJSnUVmywjiEZDbsPhmGZaqOzgiTub	JOB_EXECUTION_LOG.md	1365	text/markdown	#HORIZONS-Master/Repo docs [these need organized]/JOB_EXECUTION_LOG.md
1dPEMMmknYzeFXjb4ZS18DP1UVIj-VP-R	FEATURE-SPEC.md	15020	text/markdown	#HORIZONS-Master/Repo docs [these need organized]/FEATURE-SPEC.md
1kXcLYEyfn21EcLMsRb84Vm31eijoxGvq	BUILD-ACTION-PLAN.md	6179	text/markdown	#HORIZONS-Master/Repo docs [these need organized]/BUILD-ACTION-PLAN.md
1467JQsWlYTL37rD-ICuSmVdPLfw-V-HH	7-26_novus-agenti---homegrid-redesign.zip	85609307	application/zip	#HORIZONS-Master/HomeGrid Project/This is the updated zip file dated July 24th 2026/7-26_novus-agenti---homegrid-redesign.zip
1MAm5XDuBNeNM9IkF-t0ALjWbehNEmz7X	Horizons[redesigned]2026-07-17.md	106471	text/markdown	#HORIZONS-Master/HomeGrid Project/This is the updated zip file dated July 24th 2026/Horizons[redesigned]2026-07-17.md
1zD5NmEJpoUvdqs7bAGB9uDJoDCVrzwmo	<!DOCTYPE.txt	72182	text/plain	#HORIZONS-Master/HomeGrid Project/HomeGrid attempts/<!DOCTYPE.txt
18_sYYrutyX6JolcqQe-qiGnJ0u8EBF1M	executions_backup_2026-07-23.json	9445	application/json	#HORIZONS-Master/HomeGrid Project/HomeGrid attempts/executions_backup_2026-07-23.json
1mKvqqdY1cSACQYA7W8f14bkHxLIX4P6y	claude-skills.md	5982	text/markdown	#HORIZONS-Master/Repo docs [these need organized]/research/claude-skills.md
1iDhYbm2_QvXyd6lP_2s3Q-pUTJAtKtKy	android-reverse-engineering-skill.md	3921	text/markdown	#HORIZONS-Master/Repo docs [these need organized]/research/android-reverse-engineering-skill.md
1RroA_xiYPp_zYw3BNJ8-H2PIQ1hQY3U_	05-router-circuit-blue-chip.jpg	71902	image/jpeg	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/05-router-circuit-blue-chip.jpg
1fPLf1yM73FqwNEnQ8aBixRN7-U9R-ENW	README.md	1972	text/markdown	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/README.md
1u5Te_9lLCGcRUx61XfHK7R0YS-iSGEp0	24-goat-easter-egg.webp	103666	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/24-goat-easter-egg.webp
1YQfLVzfQm1IBezWIhM_q1m2lNCSs5Wg9	23-guardian-chonk.png	193562	image/png	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/23-guardian-chonk.png
191OubYk_wyJqVuiCngEPeIVdAUmpaY3u	22-nebula-purple-text.webp	187046	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/22-nebula-purple-text.webp
1sHbbQyvgHQtaJqKcOyk5swLW5gp8JpuA	21-old-corehub.webp	71462	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/21-old-corehub.webp
1bAHhwkdUt9YU16i3v87M5gFaL6PB9Flp	20-baseline-zoom.webp	72340	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/20-baseline-zoom.webp
16ilrHH8KteX3FMHElcWr3NQIxY_xFDB9	19-logo-font.webp	103544	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/19-logo-font.webp
1Ur38-Dz-NU_R8MSa0ASCqYybntjLMFKU	18-matrix-rain.png	35690	image/png	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/18-matrix-rain.png
1gDEBM2-NdRRu-9kxm73mPy66B9DqDhtb	17-oscilloscope.webp	85816	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/17-oscilloscope.webp
1TTlCFlTf3ikzRU9i0gLFTYaKvl-mOzUy	16-film-strip.jpg	49443	image/jpeg	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/16-film-strip.jpg
15NYJk-85n1a1vFQKKuT_cjxGsVgsZi3L	15-vault-door.jpg	52257	image/jpeg	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/15-vault-door.jpg
1mlTP2f8hvr_Zww1Gr2FgYsnl1xaUlOkr	14-stone-slab.webp	152920	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/14-stone-slab.webp
1YrWADvM8ZtU5gGdM9_QoP2y1LB1MfEjm	13-nebula-wallpaper.webp	186734	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/13-nebula-wallpaper.webp
1DxpRhJOD44KJESxmlnzLAag3O2NYB7TD	11-horizons-archives-tiles.webp	41662	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/11-horizons-archives-tiles.webp
1qMuujf_eoAdoB7UdzrWrrdS5HhEyLti4	10-settings-tile.webp	41590	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/10-settings-tile.webp
1yvG83MW_FiUhMi0y_MCb7gAOr539fwu0	09-terminal-tile.webp	41232	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/09-terminal-tile.webp
1lwEk9VBvpDIzBjGYtW-6taE0_7CMBZDQ	08-router-label.webp	14848	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/08-router-label.webp
1Zslr7lSU4CwJm2PftGqYQwwiZ3lUoAJh	07-ai-orchestration-hub.webp	86782	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/07-ai-orchestration-hub.webp
1S1o5Xlu5rWzBxYP5o3du-UUARPgjHIS3	06-agent-platform-hub.jpg	161047	image/jpeg	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/06-agent-platform-hub.jpg
1jPyqYMogOKwJY3xCobAlI_IExMa_Fiw9	04-chat-icon-correct.webp	5494	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/04-chat-icon-correct.webp
19h9Jgv9DS5G5JuQXVEWsnRxUZzOxLc9g	03-chat-tile-overlap.webp	20880	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/03-chat-tile-overlap.webp
1isLf-2ZD-JHyJvYfyvNfkgx4hIPfoscp	02-monitor-icon.webp	30800	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/02-monitor-icon.webp
1wvAVisCHjgMxNY3QqJ5WSZqY2ijvUjPj	01-target-full-home.webp	71376	image/webp	#HORIZONS-Master/Repo docs [these need organized]/home-redesign-img/01-target-full-home.webp
1nh8XKbWFg1B2lNcWtVEVMcw5U7cSbq30	socketsweep-urls.txt	264	text/plain	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/socketsweep-urls.txt
1wz_owfelez1QgJS5bVOHrP-NALJ-ZNCo	socketsweep-readme.md	5531	text/markdown	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/socketsweep-readme.md
1uFZMI4lmLlb0l34YIYJejy66KbFTjiMQ	socketsweep-readme.jsonl	6107	application/octet-stream	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/socketsweep-readme.jsonl
1r7lln29Tx-Oe8NPuK55ocRwTlt3e1b2o	fraqat-paper-urls.txt	1035	text/plain	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/fraqat-paper-urls.txt
1lEP0xzKvM4-dSnO3A3t3stydcWgw3cs6	edge-ai-hub-integration.jsonl	10298	application/octet-stream	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/edge-ai-hub-integration.jsonl
1elia95ZlhmhQcgcwz6arstESVC4WeMVu	edge-ai-hub-integration-urls.txt	32	text/plain	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/edge-ai-hub-integration-urls.txt
1hkda4FTvcrpAdGMmtL0eB0tC_ktDXb3o	socketsweep-readme.md	5531	text/markdown	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (b)/socketsweep-readme.md
1ajRlYkOkAfgmNQIA26rIrj8ifm6m52_A	socketsweep-readme.jsonl	6107	application/octet-stream	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (b)/socketsweep-readme.jsonl
1lRdkYtRpMTtLCbzD8v8cFKA6IeCuOoNQ	edge-ai-hub-integration.jsonl	10298	application/octet-stream	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (b)/edge-ai-hub-integration.jsonl
1tSc436phGDBczPf7xF7FJtWxuixJSk9b	edge-ai-hub-integration-urls.txt	32	text/plain	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (b)/edge-ai-hub-integration-urls.txt
1VGzDznCM49epUhaqmZYZPTsDE7rR-Pmg	Copy of LM llm Wiki or or Wiki llm - Google Search	28358682	application/pdf	#RESEARCH DOSSIER 1&2/SECONDARY RESEARCH DOSSIER/Copy of LM llm Wiki or or Wiki llm - Google Search
1KR8TxnzSflDIC_1iHTA5PZJUJr6ISgzQ	overlayd-ai-technical-guide.md	9926	text/markdown	#RESEARCH DOSSIER 1&2/SECONDARY RESEARCH DOSSIER/overlayd-ai-technical-guide.md
1kIUeTqC5pwyhVZUQ3q3DDPiXid6sIfNk	overlayd-ai-technical-guide.jsonl	8941	application/octet-stream	#RESEARCH DOSSIER 1&2/SECONDARY RESEARCH DOSSIER/overlayd-ai-technical-guide.jsonl
1VXEHuYJy4pwGt3VvAG6qeCW4c8olmHTh	omniNeural-4b-readme.md	4853	text/markdown	#RESEARCH DOSSIER 1&2/SECONDARY RESEARCH DOSSIER/omniNeural-4b-readme.md
1cNDvq3CKu6u9MNtJHPNAxdlDI7flCDMv	omniNeural-4b-readme.jsonl	5206	application/octet-stream	#RESEARCH DOSSIER 1&2/SECONDARY RESEARCH DOSSIER/omniNeural-4b-readme.jsonl
1rIw_hcLEAgmvTpjVCWzFN5TUAde9EX_T	fraqat-paper.md	45577	text/markdown	#RESEARCH DOSSIER 1&2/SECONDARY RESEARCH DOSSIER/fraqat-paper.md
1qdy6kSpoKCelIbP90Bejprrgnl0VGRq6	fraqat-paper.jsonl	20611	application/octet-stream	#RESEARCH DOSSIER 1&2/SECONDARY RESEARCH DOSSIER/fraqat-paper.jsonl
1A5W3vjJOezr9_S7C_b7HBCM5sgO6ffpS	automated-build-android-github-actions.md	25323	text/markdown	#RESEARCH DOSSIER 1&2/SECONDARY RESEARCH DOSSIER/automated-build-android-github-actions.md
1k_Q17O7uIJ9gactpx5KaV_fHsTubybyr	automated-build-android-github-actions.jsonl	13240	application/octet-stream	#RESEARCH DOSSIER 1&2/SECONDARY RESEARCH DOSSIER/automated-build-android-github-actions.jsonl
1cO4aTwgN5pqQufZ2DfD64y61zI52-BkX	automated-build-android-github-actions-urls 1.txt	1532	text/plain	#RESEARCH DOSSIER 1&2/SECONDARY RESEARCH DOSSIER/automated-build-android-github-actions-urls 1.txt
1Qgs6YCLeXKuCvDksP62i7b2M9Igb3hnm	Copy of Genymotion SaaS Public HTTP API	736303	application/pdf	#RESEARCH DOSSIER 1&2/SECONDARY RESEARCH DOSSIER/Copy of Genymotion SaaS Public HTTP API
1sXBiYjlDWey6iDpVvYi7EcO1xmglT-Xg	Copy of FraQAT Doc..pdf	14679672	application/pdf	#RESEARCH DOSSIER 1&2/SECONDARY RESEARCH DOSSIER/Copy of FraQAT Doc..pdf
1Ur2WZTs52OTeDDS2Z55EXcVPbQAKAY7V	Automated-build-android-github-actions-urls.txt	1532	text/plain	#RESEARCH DOSSIER 1&2/SECONDARY RESEARCH DOSSIER/Automated-build-android-github-actions-urls.txt
12zgECBCxYM-u_OucUW3WPJqPAA8iIYZh	Copy of LM llm Wiki or or Wiki llm - Google Search	28358682	application/pdf	#RESEARCH DOSSIER 1&2/PSECONDARY RESEARCH DOSSIER/Copy of LM llm Wiki or or Wiki llm - Google Search
18-4LjHjt0oTFbU6Fzm0Uwd2mRGMHpt-L	fraqat-paper.md	45577	text/markdown	#RESEARCH DOSSIER 1&2/PSECONDARY RESEARCH DOSSIER/fraqat-paper.md
1KaYLRBAZRyE-Ky6t72B5YouX9p21u98_	fraqat-paper.jsonl	20611	application/octet-stream	#RESEARCH DOSSIER 1&2/PSECONDARY RESEARCH DOSSIER/fraqat-paper.jsonl
11aBXyALsp1cJ916jmxDHZEDeitucIOiq	automated-build-android-github-actions.md	25323	text/markdown	#RESEARCH DOSSIER 1&2/PSECONDARY RESEARCH DOSSIER/automated-build-android-github-actions.md
1w1-ntEymALWMRLR3zOM57wwWQ1sZ3zJq	automated-build-android-github-actions.jsonl	13240	application/octet-stream	#RESEARCH DOSSIER 1&2/PSECONDARY RESEARCH DOSSIER/automated-build-android-github-actions.jsonl
1IyX9UMXlZ_ae9cUvnXsN4nDySEkYZyrr	automated-build-android-github-actions-urls 1.txt	1532	text/plain	#RESEARCH DOSSIER 1&2/PSECONDARY RESEARCH DOSSIER/automated-build-android-github-actions-urls 1.txt
1-vT5O2vRfTpTKajoUTe2A8sh2wC3LIQ2	Copy of Genymotion SaaS Public HTTP API	736303	application/pdf	#RESEARCH DOSSIER 1&2/PSECONDARY RESEARCH DOSSIER/Copy of Genymotion SaaS Public HTTP API
11O2rfQ3XJw0kCfMVQkzYdWz6kBWE6Gxp	Copy of FraQAT Doc..pdf	14679672	application/pdf	#RESEARCH DOSSIER 1&2/PSECONDARY RESEARCH DOSSIER/Copy of FraQAT Doc..pdf
1DH6IljgYMFVBJ7sjgIC4w7EkYliTmc8K	Automated-build-android-github-actions-urls.txt	1532	text/plain	#RESEARCH DOSSIER 1&2/PSECONDARY RESEARCH DOSSIER/Automated-build-android-github-actions-urls.txt
1Pq_r-jLZYPBbORMYE3mROIe2HhqSmDVP	AndroidManifest.xml	12028	text/xml	#HORIZONS-Master/HORIZONS-APK/src/main/AndroidManifest.xml
1rTHGbWWTSvDsJavbqLbmumW1vcKWkaFa	Scaling.LLM.Test-Time_Compute_Mobile_NPU.pdf	1146007	application/pdf	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/Research.NPU/Scaling.LLM.Test-Time_Compute_Mobile_NPU.pdf
1E1ih0jCm74e47fL-H1co9SB8_kva4RcZ	HTP - Qualcomm AI Runtime (QAIRT) SDK.mht	3647908	message/rfc822	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/Research.NPU/HTP - Qualcomm AI Runtime (QAIRT) SDK.mht
1QyMCCXL4VPUZIE19sGSdKgCfsv6HFPZM	Utilizing Qualcomm NPUs for Mobile AI Development with LiteRT  _  Google AI Edge  _  Google for Developers (1).mht	1706239	message/rfc822	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/Research.NPU/Utilizing Qualcomm NPUs for Mobile AI Development with LiteRT  _  Google AI Edge  _  Google for Developers (1).mht
13O0gvY0OXXYVP1EdikHprHcenIckqnd4	Utilizing Qualcomm NPUs for Mobile AI Development with LiteRT  _  Google AI Edge  _  Google for Developers.mht	1688664	message/rfc822	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/Research.NPU/Utilizing Qualcomm NPUs for Mobile AI Development with LiteRT  _  Google AI Edge  _  Google for Developers.mht
1IOLZYTAVvCz299UJys3rIQ0AhI_zViSS	Snapdragon NPU LLM.pdf	201609	application/pdf	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/Research.NPU/Snapdragon NPU LLM.pdf
1kZx00Pdv8lLifPSTP-r_Qr2h_thi6lm7	scaling-llm-test-time-compute-npu.md	23743	text/markdown	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/Research.NPU/scaling-llm-test-time-compute-npu.md
1oHv_6btYgj-z-CFau4tblhspQEqiDQFy	scaling-llm-test-time-compute-npu.jsonl	22848	application/octet-stream	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/Research.NPU/scaling-llm-test-time-compute-npu.jsonl
1ZRVfF966lDD79qZWLZLwzMSsgdfhfRPU	scaling-llm-test-time-compute-npu-urls.txt	974	text/plain	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/Research.NPU/scaling-llm-test-time-compute-npu-urls.txt
1A5MM3126fQCw8Mw1JJasAwgTjCV5E_fs	socketsweep-readme.md	5531	text/markdown	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/PROOFS/socketsweep-readme.md
1pJDd6YQ1GF2RMWu7VjdvTApmpQOmApo-	socketsweep-readme.jsonl	6107	application/octet-stream	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/PROOFS/socketsweep-readme.jsonl
1M_D8P-T58jTtNjWyq51g9Y2U8CS07L3Y	SocketSweep_1.1.0_amd64.deb	10596888	application/x-debian-package	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/PROOFS/SocketSweep_1.1.0_amd64.deb
1vorv6jTXiGXR6LgWQHPpk-qGiz7Q0oDx	overlayd-ai-technical-guide.md	9926	text/markdown	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/PROOFS/overlayd-ai-technical-guide.md
1gFN5ykGhtOjMuqPC0Nv2-C4fWms_AJFc	overlayd-ai-technical-guide.jsonl	8941	application/octet-stream	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/PROOFS/overlayd-ai-technical-guide.jsonl
1UvtpmgF92O2D1MwZb7LH9_VyYiMvH-gC	Off Grid AI.pdf	435530	application/pdf	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/PROOFS/Off Grid AI.pdf
1TF7nD9etqtdksP4u3NGGY8wc0XZavTqL	SOCKETSWEEP_README(Markor).pdf	477159	application/pdf	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/PROOFS/EXTRAS/SOCKETSWEEP_README(Markor).pdf
16071cPzqKctIsDLjWpqsiy0vqcwgtYkS	Welcome to the birth of Novus Agenti - {Omni Claw}..txt	72721	text/plain	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/OMNI.CLAW_DEFINED/Welcome to the birth of Novus Agenti - {Omni Claw}..txt
1YjJtJDf-v7aeMR3v3YkxfwX_9lYr-Zi_	repo-fork-asset-list.md	5717	text/markdown	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/OMNI.CLAW_DEFINED/repo-fork-asset-list.md
1CKiRWrKDdseUT3zREC1jbl3sQvffdTVg	repo-fork-asset-list.jsonl	5522	application/octet-stream	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/OMNI.CLAW_DEFINED/repo-fork-asset-list.jsonl
157-AwBbWqXAhZHqoAzwhHl4-8Vkd9cun	REPO FORK ASSET LIST DO NOT SKIP THIS.pdf	52687	application/pdf	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/OMNI.CLAW_DEFINED/REPO FORK ASSET LIST DO NOT SKIP THIS.pdf
17WViIfSR-1vQxHtwqq2IxW2n8lDVw0BQ	Omni-claw-knowledge-synthesis-architecture.md	22828	text/markdown	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/OMNI.CLAW_DEFINED/Omni-claw-knowledge-synthesis-architecture.md
1E-KcM_TSUczWNr3-M_BIxjsXo4LqFCcs	Omni-claw-knowledge-synthesis-architecture.jsonl	16506	application/octet-stream	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/OMNI.CLAW_DEFINED/Omni-claw-knowledge-synthesis-architecture.jsonl
16DGsHjOUauAzfDRF7-XrzEi9NbwaG73T	omni-claw-blueprint.md	16174	text/markdown	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/OMNI.CLAW_DEFINED/omni-claw-blueprint.md
1FPtPQPp42qMWwRh4UUV53WUWTUiTjb3X	omni-claw-blueprint.jsonl	15476	application/octet-stream	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/OMNI.CLAW_DEFINED/omni-claw-blueprint.jsonl
1Cb5Gmscr49PSRIUx1WFFV26iR4wUlIg2	Use Prebuilt C++ library from LiteRT Maven  _  Google AI Edge  _  Google for Developers.mht	1696665	message/rfc822	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/GOOGLE.DEV_DOCS__GENERAL/Use Prebuilt C++ library from LiteRT Maven  _  Google AI Edge  _  Google for Developers.mht
1CWP2HLPvPW7aN8YmOdN-TxQEnXzP-BMR	Convert PyTorch GenAI models for on-device inference  _  Google AI Edge  _  Google for Developers (1).mht	1723598	message/rfc822	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/GOOGLE.DEV_DOCS__GENERAL/Convert PyTorch GenAI models for on-device inference  _  Google AI Edge  _  Google for Developers (1).mht
1EtibTIY697n3uqF0Fk3D4KfelpyZKvuc	Convert PyTorch GenAI models for on-device inference  _  Google AI Edge  _  Google for Developers.mht	1723598	message/rfc822	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/GOOGLE.DEV_DOCS__GENERAL/Convert PyTorch GenAI models for on-device inference  _  Google AI Edge  _  Google for Developers.mht
1OTAljFxHJhSbXx1iKGNnFpuUpo2dhdVc	Google Dev Library _ What will you build_.mht	7876663	message/rfc822	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/GOOGLE.DEV_DOCS__GENERAL/Automated build w GitHub/Google Dev Library _ What will you build_.mht
1BwCZJUIq_n63cAN2M7J73b2IkMn0oeI9	automated-build-android-github-actions.md	25323	text/markdown	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/GOOGLE.DEV_DOCS__GENERAL/Automated build w GitHub/automated-build-android-github-actions.md
1PDa1dRgWW2kuVERwFUQ0kievDWfmXljt	automated-build-android-github-actions.jsonl	13240	application/octet-stream	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/GOOGLE.DEV_DOCS__GENERAL/Automated build w GitHub/automated-build-android-github-actions.jsonl
1-jE-A06a46zrQl3vcuLZTbw_lp56Sgom	automated-build-android-github-actions-urls.txt	1532	text/plain	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/GOOGLE.DEV_DOCS__GENERAL/Automated build w GitHub/automated-build-android-github-actions-urls.txt
1tPA9-dyoMxXawOjsTgEWbBDC6jiYzCgj	automated-build-android-app-with-github-action · Actions · GitHub Marketplace (1).mht	10335752	message/rfc822	#RESEARCH DOSSIER 1&2/PRIMARY RESEARCH DOSSIER (a)/GOOGLE.DEV_DOCS__GENERAL/Automated build w GitHub/automated-build-android-app-with-github-action · Actions · GitHub Marketplace (1).mht
